ts,o,h,l,c,v
2026-08-28T17:00:00Z,4475.7,4503.602,4447.0,4470.4,0.0257655
2026-08-28T18:00:00Z,4469.54,4479.98,4426.43,4454.811,0.229063583
2026-08-28T19:00:00Z,4453.5595,4491.3,4428.81,4459.2865,2.160262
2026-08-28T20:00:00Z,4456.132,4486.5,4429.7,4455.1575,0.010585
2026-08-28T21:00:00Z,4457.6735,4487.2,4435.417,4459.7185,0.02443
2026-08-28T22:00:00Z,4486.31,4491.0,4435.046,4461.4885,0.058889
2026-08-28T23:00:00Z,4435.247,4489.64,4434.056,4460.537,0.046448
2026-08-29T00:00:00Z,4462.9395,4489.779,4434.4,4460.008,0.094871
2026-08-29T01:00:00Z,4486.716,4488.6,4433.596,4460.975,0.288816751
2026-08-29T02:00:00Z,4488.15,4489.43,4432.27,4458.608,0.077332
2026-08-29T03:00:00Z,4485.616,4489.45,4430.3,4460.015,0.185068
2026-08-29T04:00:00Z,4486.23,4486.33,4433.0,4459.98,0.066655
2026-08-29T05:00:00Z,4486.4,4486.56,4432.3,4459.149,0.024696
2026-08-29T06:00:00Z,4486.398,4486.398,4430.3,4457.1185,0.037485
2026-08-29T07:00:00Z,4484.5,4485.05,4428.6,4457.8045,0.054057
2026-08-29T08:00:00Z,4454.5715,4484.812,4429.2,4459.3505,0.075421
2026-08-29T09:00:00Z,4433.587,4486.2,4430.09,4457.975,0.06667
2026-08-29T10:00:00Z,4431.75,4483.5,4428.414,4456.82,0.038981
2026-08-29T11:00:00Z,4431.04,4484.9,4428.17,4456.9805,1.681023
2026-08-29T12:00:00Z,4482.481,4484.485,4428.998,4457.8865,0.126257
2026-08-29T13:00:00Z,4458.7945,4486.5,4431.72,4459.45,0.071046
2026-08-29T14:00:00Z,4433.6,4486.215,4430.8,4462.0715,0.205792
2026-08-29T15:00:00Z,4435.5,4488.15,4435.5,4461.925,0.01077
2026-08-29T16:00:00Z,4488.85,4488.85,4434.463,4461.5,0.033409
2026-08-29T17:00:00Z,4488.1,4488.1,4435.72,4461.445,0.091338
2026-08-29T18:00:00Z,4487.9,4488.06,4435.76,4462.377,0.092333
2026-08-29T19:00:00Z,4489.5,4489.99,4460.42,4460.42,0.002853
2026-08-29T20:00:00Z,4487.71,4487.71,4460.26,4460.26,0.001092
2026-08-29T21:00:00Z,4461.7605,4488.02,4434.76,4460.65,0.024982
2026-08-29T22:00:00Z,4487.5,4488.4,4433.43,4462.76,0.064093
2026-08-29T23:00:00Z,4488.88,4488.88,4434.854,4465.85,0.003982
2026-08-30T00:00:00Z,4492.24,4492.24,4437.988,4464.109,0.030843
2026-08-30T01:00:00Z,4438.3,4492.3,4438.3,4464.956,0.014764
2026-08-30T02:00:00Z,4439.68,4491.484,4435.8,4462.695,0.038272
2026-08-30T03:00:00Z,4436.29,4490.202,4435.915,4463.065,0.007207
2026-08-30T04:00:00Z,4488.93,4490.3,4433.9,4462.36,0.025242
2026-08-30T05:00:00Z,4488.72,4489.379,4436.037,4462.59,0.034444
2026-08-30T06:00:00Z,4435.28,4489.77,4435.28,4462.85,0.061004
2026-08-30T07:00:00Z,4436.1,4491.734,4436.082,4464.663,0.075534
2026-08-30T08:00:00Z,4491.536,4491.536,4435.3,4462.1525,0.058554
2026-08-30T09:00:00Z,4436.605,4489.626,4435.63,4461.749,0.008638
2026-08-30T10:00:00Z,4488.518,4488.98,4435.8,4461.0,0.091531
2026-08-30T11:00:00Z,4434.74,4489.84,4414.82,4461.4505,11.674014796
2026-08-30T12:00:00Z,4434.581,4491.735,4434.581,4465.1,0.08132
2026-08-30T13:00:00Z,4491.7,4494.225,4438.1,4467.445,0.224201
2026-08-30T14:00:00Z,4441.09,4495.6,4441.09,4469.4405,0.026101
2026-08-30T15:00:00Z,4466.35,4495.968,4438.15,4468.741,0.010617
2026-08-30T16:00:00Z,4441.96,4498.43,4441.96,4473.114,0.011706
2026-08-30T17:00:00Z,4499.258,4499.4,4442.91,4471.65,0.017084
2026-08-30T18:00:00Z,4445.4,4497.094,4445.32,4471.169,0.009255
2026-08-30T19:00:00Z,4444.738,4500.2,4444.738,4472.129,0.01432
2026-08-30T20:00:00Z,4469.95,4496.5,4437.89,4465.4275,0.067288
2026-08-30T21:00:00Z,4491.055,4492.142,4436.27,4460.11,0.1471059
2026-08-30T22:00:00Z,4457.35,4481.2,4417.1711616625,4456.675,0.253387386
2026-08-30T23:00:00Z,4459.4775,4483.365,4420.2,4453.54,0.11206
2026-08-31T00:00:00Z,4450.005,4488.4,4431.1,4455.535,0.030964526
2026-08-31T01:00:00Z,4452.0925,4473.361,4409.433,4436.0,0.029619
2026-08-31T02:00:00Z,4434.2685,4456.8,4378.5,4420.276,0.094197
2026-08-31T03:00:00Z,4422.96,4451.423,4395.096,4418.76,0.097128
2026-08-31T04:00:00Z,4417.75,4446.9,4387.6,4422.0115,0.166416568
2026-08-31T05:00:00Z,4424.885,4463.49,4394.04,4441.71,0.071181
2026-08-31T06:00:00Z,4438.1785,4467.038,4406.934,4436.34,0.031266
2026-08-31T07:00:00Z,4438.1065,4471.6,4412.1,4440.8825,0.023047
2026-08-31T08:00:00Z,4444.276,4469.9,4412.663,4435.52,0.07121
2026-08-31T09:00:00Z,4436.704,4469.34,4409.958,4442.9,0.044921
2026-08-31T10:00:00Z,4445.7645,4473.58,4419.6,4453.03,0.029592
2026-08-31T11:00:00Z,4478.7,4478.7,4426.372,4454.2,0.017001
2026-08-31T12:00:00Z,4427.5,4483.192,4408.695,4435.602,0.068853
2026-08-31T13:00:00Z,4461.71,4470.26,4403.99,4418.24,0.093445
2026-08-31T14:00:00Z,4419.755,4451.484,4394.2,4431.985,0.03494
2026-08-31T15:00:00Z,4433.7475,4459.1,4404.58,4425.78,0.019354
2026-08-31T16:00:00Z,4424.152,4463.92,4404.98,4433.98,0.113593
2026-08-31T17:00:00Z,4460.46,4463.6,4429.114,4434.598,0.025678
2026-08-31T18:00:00Z,4432.45,4461.512,4401.3,4431.565,0.012178
2026-08-31T19:00:00Z,4434.02,4466.2,4408.431,4450.445,0.013496
2026-08-31T20:00:00Z,4452.836,4474.7,4421.1,4447.611,0.01938
2026-08-31T21:00:00Z,4421.7,4474.142,4421.58,4448.5195,0.026968
2026-08-31T22:00:00Z,4449.7035,4476.091,4420.21,4444.902,0.011708
2026-08-31T23:00:00Z,4418.3,4475.23,4414.5,4448.587,0.0526
2026-09-01T00:00:00Z,4451.2385,4484.352,4424.4,4452.73,0.066426
2026-09-01T01:00:00Z,4449.125,4473.52,4418.4,4443.4365,0.108843
2026-09-01T02:00:00Z,4446.105,4469.8,4409.508,4441.567,0.018397
2026-09-01T03:00:00Z,4443.2,4469.0,4407.106,4438.191,0.0675
2026-09-01T04:00:00Z,4464.402,4464.402,4402.128,4427.467,0.404293
2026-09-01T05:00:00Z,4428.585,4467.2,4405.2,4442.4605,0.014982
2026-09-01T06:00:00Z,4440.106,4462.23,4401.9,4431.17,0.036397
2026-09-01T07:00:00Z,4434.5235,4458.1,4393.4,4420.185,0.046724
2026-09-01T08:00:00Z,4418.55,4442.8,4352.993,4379.165,0.316412698
2026-09-01T09:00:00Z,4377.35,4405.934,4347.388,4370.82,0.081042
2026-09-01T10:00:00Z,4373.6755,4417.0,4346.057,4383.612,0.108141
2026-09-01T11:00:00Z,4358.9,4418.9,4358.9,4379.295,0.034466
2026-09-01T12:00:00Z,4375.74,4404.2,4340.1,4364.225,0.054685
2026-09-01T13:00:00Z,4361.865,4390.007,4335.1,4376.797177822,0.033072
2026-09-01T14:00:00Z,4377.609677822,4402.8,4355.644355644,4373.907177822,0.076526
2026-09-01T15:00:00Z,4375.168177822,4398.89,4355.644355644,4380.142177822,0.03298
2026-09-01T16:00:00Z,4404.64,4404.64,4355.644355644,4370.579177822,0.021098589
2026-09-01T17:00:00Z,4369.472177822,4383.868,4355.644355644,4365.622177822,0.076265
2026-09-01T18:00:00Z,4364.722177822,4375.3,4355.644355644,4362.262177822,0.03658
2026-09-01T19:00:00Z,4360.662177822,4367.08,4357.872177822,4358.966177822,0.024785
2026-09-01T20:00:00Z,4355.644355644,4365.3,4314.225,4339.47,0.181447
2026-09-01T21:00:00Z,4342.17,4371.4,4324.08,4348.95,0.021861
2026-09-01T22:00:00Z,4347.825,4369.15,4345.005,4346.83,0.004698
2026-09-01T23:00:00Z,4345.901,4367.73,4316.96,4338.89,0.159062
2026-09-02T00:00:00Z,4339.825,4366.48,4315.1,4334.85,0.076046
2026-09-02T01:00:00Z,4334.496,4359.602,4280.29,4302.515,0.077286
2026-09-02T02:00:00Z,4303.55,4347.9,4288.3,4312.99,0.091976
2026-09-02T03:00:00Z,4315.115,4340.058,4271.0,4313.1065,0.077815
2026-09-02T04:00:00Z,4286.913,4343.8,4286.913,4315.025,0.190113
2026-09-02T05:00:00Z,4340.41,4355.468,4288.024,4331.476,0.053611
2026-09-02T06:00:00Z,4329.14,4360.5,4305.61,4330.3895,0.033836
2026-09-02T07:00:00Z,4332.475,4363.64,4305.8,4335.3,0.04456
2026-09-02T08:00:00Z,4309.78,4366.5,4309.78,4325.665,0.047267
2026-09-02T09:00:00Z,4322.81,4353.271,4291.48,4319.0715,0.092988
2026-09-02T10:00:00Z,4316.993,4346.124,4286.783,4318.095,0.096333
2026-09-02T11:00:00Z,4320.0835,4366.74,4303.4,4340.737,0.022096
2026-09-02T12:00:00Z,4342.85,4372.4,4315.4,4341.12,0.110272
2026-09-02T13:00:00Z,4343.2075,4401.5,4324.18,4382.273,0.134902527
2026-09-02T14:00:00Z,4382.0725,4429.1,4358.6,4381.85,0.897295
2026-09-02T15:00:00Z,4384.34,4414.36,4350.8,4379.9615,0.085301
2026-09-02T16:00:00Z,4405.853,4409.8,4349.0,4377.756,0.386412
2026-09-02T17:00:00Z,4404.306,4411.79,4351.4,4386.99,0.039536
2026-09-02T18:00:00Z,4385.975,4410.9,4357.02,4384.41,0.033839
2026-09-02T19:00:00Z,4410.9,4424.21,4362.57,4397.17,0.153279
2026-09-02T20:00:00Z,4395.805,4425.732,4370.01,4397.388,0.01876
2026-09-02T21:00:00Z,4423.676,4423.676,4395.4155,4397.8995,0.005426
2026-09-02T22:00:00Z,4399.5,4425.253,4367.0,4393.1085,0.032374
2026-09-02T23:00:00Z,4419.217,4422.078,4362.5,4392.928,0.082739
2026-09-03T00:00:00Z,4394.526,4425.65,4367.603,4402.547,0.015255
2026-09-03T01:00:00Z,4400.935,4444.0,4382.01,4415.3885,0.143088
2026-09-03T02:00:00Z,4417.3455,4452.04,4390.451,4426.1,0.196788
2026-09-03T03:00:00Z,4453.2,4462.645,4402.479,4435.48,0.057063
2026-09-03T04:00:00Z,4461.7,4468.4,4407.3,4440.01,0.174873
2026-09-03T05:00:00Z,4443.139,4469.8,4400.6,4435.185,0.140486
2026-09-03T06:00:00Z,4438.135,4464.444,4396.73,4425.7405,0.064175
2026-09-03T07:00:00Z,4422.88,4459.8,4398.84,4431.5,0.026454
2026-09-03T08:00:00Z,4434.797,4467.1,4408.7,4438.7135,0.021083
2026-09-03T09:00:00Z,4412.312,4466.7,4407.465,4432.195,0.148124
2026-09-03T10:00:00Z,4434.476,4458.37,4399.1,4431.65,0.07915
2026-09-03T11:00:00Z,4429.795,4470.483,4403.237,4448.19,0.211171427
2026-09-03T12:00:00Z,4445.289,4522.34,4424.69,4495.74,0.059933
2026-09-03T13:00:00Z,4493.425,4520.261,4435.58,4470.885,0.19114534
2026-09-03T14:00:00Z,4467.8785,4508.02,4438.982,4485.159,0.027439
2026-09-03T15:00:00Z,4486.49,4536.1,4459.23,4492.9335,0.024156
2026-09-03T16:00:00Z,4490.26,4522.671,4462.91,4485.54,0.014681
2026-09-03T17:00:00Z,4484.96,4519.9,4460.469,4487.23,0.024885613
2026-09-03T18:00:00Z,4513.82,4513.82,4455.2,4476.217,0.051841
2026-09-03T19:00:00Z,4502.984,4504.072,4453.225,4475.995,0.032262
2026-09-03T20:00:00Z,4474.6,4502.284,4444.6,4474.105,0.089673
2026-09-03T21:00:00Z,4447.01,4504.924,4447.01,4476.65,0.386225
2026-09-03T22:00:00Z,4502.7,4503.38,4447.2,4472.755,0.034358
2026-09-03T23:00:00Z,4476.425,4506.1,4448.2,4481.597,2.989502199
2026-09-04T00:00:00Z,4470.18058,4514.84,4449.87,4486.6,0.077040937
2026-09-04T01:00:00Z,4485.0,4501.2,4442.12,4477.638,0.042309321
2026-09-04T02:00:00Z,4450.41,4508.314,4450.41,4475.7,0.08261
2026-09-04T03:00:00Z,4477.95,4501.393,4440.03,4467.245,0.066135
2026-09-04T04:00:00Z,4469.1,4495.7,4440.666,4475.15,0.042111
2026-09-04T05:00:00Z,4448.1,4499.74,4441.27,4469.45,0.100844
2026-09-04T06:00:00Z,4471.0,4496.8,4433.53,4460.833,0.052205
2026-09-04T07:00:00Z,4463.525,4515.8,4440.922,4482.742,0.033766
2026-09-04T08:00:00Z,4483.611,4509.39,4450.3,4479.4905,0.13658
2026-09-04T09:00:00Z,4505.781,4505.781,4440.0,4470.27,0.159686
2026-09-04T10:00:00Z,4467.495,4503.01,4444.89,4475.8505,0.020615
2026-09-04T11:00:00Z,4474.14,4500.88,4440.793,4468.5735,0.102591
2026-09-04T12:00:00Z,4470.388,4499.3,4369.06,4400.8,0.403829573
2026-09-04T13:00:00Z,4398.75,4455.31,4369.0,4417.065,0.086676947
2026-09-04T14:00:00Z,4415.4755,4458.9,4396.2,4429.67,0.067518
2026-09-04T15:00:00Z,4426.8,4468.7,4411.1,4435.4685,0.041014
2026-09-04T16:00:00Z,4438.215,4466.35,4414.109,4435.91,0.036374
2026-09-04T17:00:00Z,4410.12,4460.6,4393.9,4417.9665,0.089964
2026-09-04T18:00:00Z,4415.84,4454.2,4392.1,4426.35,0.022552
2026-09-04T19:00:00Z,4452.8,4460.508,4402.26,4435.15,0.028806
2026-09-04T20:00:00Z,4431.598,4459.163,4430.55,4432.9385,0.025154
2026-09-04T21:00:00Z,4431.05,4433.781,4430.565,4433.415,0.0
2026-09-04T22:00:00Z,4407.28,4434.237,4407.28,4434.237,0.010516
2026-09-04T23:00:00Z,4461.18,4461.18,4406.679,4432.111,0.096184
2026-09-05T00:00:00Z,4405.262,4460.45,4405.262,4431.8585,0.041873
2026-09-05T01:00:00Z,4436.067,4463.7,4409.33,4436.7,0.020072
2026-09-05T02:00:00Z,4463.6,4463.6,4409.499,4436.0005,0.045791
2026-09-05T03:00:00Z,4461.9,4462.9,4408.57,4435.9,0.042871
2026-09-05T04:00:00Z,4462.5,4462.646,4409.7,4433.11,0.045737
2026-09-05T05:00:00Z,4405.91,4462.4,4405.25,4431.864,0.084359
2026-09-05T06:00:00Z,4405.65,4460.9,4405.65,4435.227,0.020323
2026-09-05T07:00:00Z,4461.501,4462.03,4408.3,4435.05,0.162593
2026-09-05T08:00:00Z,4408.4,4461.6,4405.998,4430.9775,0.016921
2026-09-05T09:00:00Z,4404.7,4459.41,4404.7,4433.2,0.030066
2026-09-05T10:00:00Z,4408.0,4460.406,4406.3,4433.2975,0.156404052
2026-09-05T13:00:00Z,4460.3,4460.8,4405.21,4429.8935,0.034603
2026-09-05T14:00:00Z,4403.347,4457.8,4402.234,4431.785,0.176751381
2026-09-05T15:00:00Z,4458.24,4458.24,4403.2,4432.005,0.03808
2026-09-05T16:00:00Z,4458.5,4461.912,4405.7,4435.835,0.146808
2026-09-05T17:00:00Z,4462.34,4462.34,4406.554,4434.093,0.026869
2026-09-05T18:00:00Z,4460.842,4460.842,4407.558,4434.4,0.002981
2026-09-05T19:00:00Z,4407.9,4461.095,4406.87,4434.13,0.097227
2026-09-05T20:00:00Z,4460.83,4460.83,4407.258,4432.6205,0.008033
2026-09-05T21:00:00Z,4458.6,4461.3,4432.6205,4433.304,0.01072
2026-09-05T22:00:00Z,4460.441,4460.441,4405.8,4432.425,0.225404
2026-09-05T23:00:00Z,4405.65,4459.2,4405.4,4433.4075,0.058002
2026-09-06T00:00:00Z,4407.35,4459.64,4404.39,4432.485,0.071014
2026-09-06T01:00:00Z,4457.77,4458.53,4404.266,4430.842,0.21453
2026-09-06T02:00:00Z,4456.326,4457.4,4404.8,4429.9855,0.051226
2026-09-06T03:00:00Z,4403.471,4455.75,4403.306,4432.773,0.008131
2026-09-06T04:00:00Z,4406.276,4458.3,4404.2,4432.352,0.049246
2026-09-06T05:00:00Z,4458.31,4460.38,4431.735,4432.0665,0.01891
2026-09-06T06:00:00Z,4406.1,4460.538,4405.5,4430.424,0.045144
2026-09-06T07:00:00Z,4455.57,4456.317,4401.1,4426.95,0.033904
2026-09-06T08:00:00Z,4452.9,4452.9,4397.896,4424.4895,0.05422
2026-09-06T09:00:00Z,4451.78,4456.441,4405.0,4429.878,0.014843
2026-09-06T10:00:00Z,4403.6,4457.5,4402.0,4427.93,0.045206
2026-09-06T11:00:00Z,4401.56,4456.589,4401.56,4430.15,0.03571
2026-09-06T12:00:00Z,4456.9,4457.112,4399.99,4427.225,0.268915
2026-09-06T13:00:00Z,4454.55,4454.55,4398.5,4426.205,0.055666
2026-09-06T14:00:00Z,4452.74,4454.4,4398.64,4426.2445,0.035908
2026-09-06T15:00:00Z,4424.113,4453.43,4400.73,4426.05,0.02543
2026-09-06T16:00:00Z,4452.8,4452.955,4397.91,4423.6,0.099718
2026-09-06T17:00:00Z,4450.3,4450.3,4416.965,4418.69,0.017531
2026-09-06T18:00:00Z,4421.4895,4450.281,4395.8,4420.309,0.016497
2026-09-06T19:00:00Z,4421.54,4447.58,4419.555,4420.155,0.138924
2026-09-06T20:00:00Z,4420.8,4446.938,4394.04,4420.41,0.005119
2026-09-06T21:00:00Z,4446.06,4446.06,4394.39,4418.3455,0.007197
2026-09-06T22:00:00Z,4422.85,4456.9,4414.3365,4426.61,0.008805
2026-09-06T23:00:00Z,4453.52,4453.52,4391.394,4418.9,0.020516
2026-09-07T00:00:00Z,4421.21,4451.25,4383.427,4409.35,0.402596
2026-09-07T01:00:00Z,4407.44,4436.93,4367.0,4406.606,0.176537
2026-09-07T02:00:00Z,4405.535,4441.376,4373.9,4405.8955,0.039338
2026-09-07T03:00:00Z,4380.191,4432.644,4373.7,4401.095,0.040151
2026-09-07T04:00:00Z,4404.825,4427.86,4367.203,4397.15,0.024551
2026-09-07T05:00:00Z,4371.3,4433.8,4371.3,4392.806,0.032689
2026-09-07T06:00:00Z,4390.1495,4423.31,4364.539,4390.7,0.060699
2026-09-07T07:00:00Z,4392.525,4428.0,4364.53,4403.9675,0.077632
2026-09-07T08:00:00Z,4407.62,4444.5,4388.0,4412.85,0.072776258
2026-09-07T09:00:00Z,4413.625,4437.189,4387.4,4406.345,0.004047
2026-09-07T10:00:00Z,4432.6,4432.6,4366.588,4391.5605,0.016339
2026-09-07T11:00:00Z,4393.6035,4414.295,4357.11,4385.855,0.017853
2026-09-07T12:00:00Z,4388.2735,4420.6,4362.9,4395.917,0.044466
2026-09-07T13:00:00Z,4398.615,4431.9,4375.01,4403.5825,0.03993
2026-09-07T14:00:00Z,4406.386,4441.88,4382.168,4415.631,0.033676
2026-09-07T15:00:00Z,4389.0,4440.0,4385.01,4411.935,0.108305
2026-09-07T16:00:00Z,4414.35,4438.7,4387.111,4413.05,0.012063
2026-09-07T17:00:00Z,4438.8,4440.06,4407.918,4407.918,0.020498
2026-09-07T18:00:00Z,4381.396,4433.86,4381.396,4411.05,0.004619
2026-09-07T19:00:00Z,4409.53,4436.9,4382.069,4409.281,0.225707
2026-09-07T20:00:00Z,4411.9265,4411.9265,4411.9265,4411.9265,0.0
2026-09-07T21:00:00Z,4438.84,4438.84,4411.9265,4414.06,0.007241
2026-09-07T22:00:00Z,4410.0825,4438.48,4383.7,4407.2555,0.05078
2026-09-07T23:00:00Z,4410.165,4449.032,4384.41,4424.4795,0.01819
2026-09-08T00:00:00Z,4420.8,4449.969,4393.283,4426.6815,0.011979
2026-09-08T01:00:00Z,4423.81,4465.604,4394.732,4436.59,0.114926
2026-09-08T02:00:00Z,4434.325,4459.85,4396.65,4424.495,0.037961
2026-09-08T03:00:00Z,4450.4,4464.374,4424.495,4438.1315,0.031864
2026-09-08T04:00:00Z,4412.263,4466.6,4407.6,4436.46,0.414085
2026-09-08T05:00:00Z,4409.69,4458.78,4390.95,4418.625,0.092068
2026-09-08T06:00:00Z,4444.15,4444.15,4374.25,4405.0,0.136551
2026-09-08T07:00:00Z,4379.3,4431.071,4365.1,4392.6,0.114158
2026-09-08T08:00:00Z,4389.456,4423.23,4366.5,4393.4235,0.03358
2026-09-08T09:00:00Z,4395.5,4431.7,4371.1,4405.71,0.016839
2026-09-08T10:00:00Z,4401.95,4427.57,4372.2,4396.205,0.09958
2026-09-08T11:00:00Z,4370.01,4429.3,4368.0,4405.2425,0.066674
2026-09-08T12:00:00Z,4404.235,4432.539,4377.5,4409.095,0.025446
2026-09-08T13:00:00Z,4412.75,4438.8,4367.08,4396.7825,0.06548175
2026-09-08T14:00:00Z,4398.7,4427.02,4366.5,4396.8195,0.063003
2026-09-08T15:00:00Z,4397.9,4432.314,4372.43,4394.789,0.043694
2026-09-08T16:00:00Z,4392.4405,4395.86,4369.11,4395.2215,0.00175
2026-09-08T17:00:00Z,4396.6695,4425.86,4359.384,4388.3115,0.020309
2026-09-08T18:00:00Z,4386.44,4399.38,4367.58,4375.3,0.00442
2026-09-08T19:00:00Z,4373.95,4394.4,4347.5,4365.75,0.002692
2026-09-08T20:00:00Z,4366.86,4386.1,4332.9,4357.85,0.077014
2026-09-08T21:00:00Z,4360.0,4388.6,4360.0,4363.55,0.001273
2026-09-08T22:00:00Z,4361.9075,4384.277,4331.08,4357.39,0.06296
2026-09-08T23:00:00Z,4382.88,4384.805,4329.054,4355.36,0.378442
2026-09-09T00:00:00Z,4353.95,4379.2,4320.75,4365.5,0.099983635
2026-09-09T01:00:00Z,4362.7015,4401.7,4333.5,4373.0495,0.01618
2026-09-09T02:00:00Z,4398.494,4402.1,4350.27,4381.6,0.011478
2026-09-09T03:00:00Z,4355.3,4407.9,4351.6,4378.505,0.019269
2026-09-09T04:00:00Z,4374.739,4409.26,4349.5,4382.925,0.044933
2026-09-09T05:00:00Z,4356.7,4427.253,4356.7,4401.993,0.05064
2026-09-09T06:00:00Z,4404.5695,4429.98,4375.1,4402.5375,0.044416
2026-09-09T07:00:00Z,4376.925,4438.024,4376.925,4410.575,0.046368
2026-09-09T08:00:00Z,4384.71,4432.78,4381.383,4402.455,0.018722
2026-09-09T09:00:00Z,4429.0,4429.0,4374.3,4392.25,0.075529
2026-09-09T10:00:00Z,4387.635,4427.756,4366.8,4404.165,0.033816
2026-09-09T11:00:00Z,4431.03,4436.1,4379.321,4408.9335,0.123307
2026-09-09T12:00:00Z,4383.417,4426.88,4366.602,4401.8,0.26099918
2026-09-09T13:00:00Z,4403.042,4450.308,4384.49,4413.35,0.22167145
2026-09-09T14:00:00Z,4416.4025,4448.7,4392.89,4418.05,0.027842
2026-09-09T15:00:00Z,4420.1655,4431.0,4371.58,4398.3995,0.041406
2026-09-09T16:00:00Z,4424.949,4429.93,4374.32,4410.3515,0.014737
2026-09-09T17:00:00Z,4383.703,4441.3,4383.703,4415.1445,0.012854
2026-09-09T18:00:00Z,4418.108,4444.875,4380.0,4402.86,0.015785
2026-09-09T19:00:00Z,4400.163,4427.2,4370.8,4397.37,0.022087
2026-09-09T20:00:00Z,4423.7,4427.698,4368.913,4402.05,0.020241
2026-09-09T21:00:00Z,4428.3,4430.28,4401.8025,4401.8025,0.007058
2026-09-09T22:00:00Z,4402.83,4428.59,4372.7,4398.429,0.019766
2026-09-09T23:00:00Z,4400.1,4426.2,4366.42,4393.395,0.025971
2026-09-10T00:00:00Z,4420.1,4420.1,4366.724,4385.733425,0.06131
2026-09-10T01:00:00Z,4386.902425,4440.28,4383.245,4410.63,0.225733466
2026-09-10T02:00:00Z,4412.725,4445.13,4382.69,4418.94,0.195628592
2026-09-10T03:00:00Z,4446.0,4446.739,4380.3,4406.326,0.101747523
2026-09-10T04:00:00Z,4409.1355,4439.6,4380.374,4408.175,0.074256
2026-09-10T05:00:00Z,4406.8855,4452.57,4389.7,4427.325,0.043607
2026-09-10T06:00:00Z,4424.0675,4449.5,4397.535,4423.063,0.02724
2026-09-10T07:00:00Z,4420.359,4442.8,4383.83,4409.8,0.04368
2026-09-10T08:00:00Z,4383.7,4432.6,4376.38,4394.35,0.045966
2026-09-10T09:00:00Z,4392.37,4421.93,4368.4,4394.1885,0.074496871
2026-09-10T10:00:00Z,4395.949,4425.118,4356.32,4379.7,0.079196
2026-09-10T11:00:00Z,4381.404,4413.7,4351.8,4376.5,0.015772
2026-09-10T12:00:00Z,4375.19,4397.27,4309.86,4344.815,0.424177
2026-09-10T13:00:00Z,4345.75,4396.0,4321.7,4365.15,0.151972
2026-09-10T14:00:00Z,4367.255,4399.07,4330.2,4358.76,0.059135
2026-09-10T15:00:00Z,4384.4,4395.35,4331.6,4365.37,0.021352
2026-09-10T16:00:00Z,4368.525,4388.63,4329.179,4364.6105,0.013076
2026-09-10T17:00:00Z,4362.1725,4391.658,4336.5,4352.708,0.02237
2026-09-10T18:00:00Z,4378.416,4378.416,4322.5,4353.677172827,0.112762
2026-09-10T19:00:00Z,4351.777172827,4353.49,4301.9,4326.73,0.120028
2026-09-10T20:00:00Z,4352.15,4352.15,4295.769,4323.7005,0.013278
2026-09-10T21:00:00Z,4325.7,4353.0,4300.5,4327.95,0.015279
2026-09-10T22:00:00Z,4325.05,4353.7,4299.2,4323.597,0.020768
2026-09-10T23:00:00Z,4348.094,4348.472,4297.5,4317.415,2.134875
2026-09-11T00:00:00Z,4319.782,4365.346,4298.49,4338.8885,0.310190444
2026-09-11T01:00:00Z,4335.4,4369.84,4306.2,4335.255,0.17229548
2026-09-11T02:00:00Z,4360.51,4363.5,4304.34,4330.074,0.169572
2026-09-11T03:00:00Z,4331.86,4355.8,4291.58,4311.95,0.05932958
2026-09-11T04:00:00Z,4312.735,4365.48,4303.18,4338.6245,0.10295
2026-09-11T05:00:00Z,4336.123,4381.8,4319.3,4350.7925,0.030718
2026-09-11T06:00:00Z,4354.125,4381.2,4330.4,4355.969,0.013044
2026-09-11T07:00:00Z,4357.0275,4383.214,4322.6,4346.6,0.02698
2026-09-11T08:00:00Z,4348.69,4383.719,4325.82,4349.9465,0.121273
2026-09-11T09:00:00Z,4352.6445,4374.287,4320.4,4349.15,0.083213
2026-09-11T10:00:00Z,4351.3,4374.5,4324.806,4340.45,0.04109
2026-09-11T11:00:00Z,4343.055,4364.3,4312.2,4334.949,0.033688
2026-09-11T12:00:00Z,4337.8,4398.7,4302.34,4382.025,0.024734
2026-09-11T13:00:00Z,4383.052,4422.29,4360.18,4403.044,0.041494
2026-09-11T14:00:00Z,4401.38,4414.8,4347.566,4373.165,0.014859
2026-09-11T15:00:00Z,4398.2,4402.574,4342.824,4369.3,0.055738
2026-09-11T16:00:00Z,4370.727,4394.4,4330.4,4365.2475,0.023572
2026-09-11T17:00:00Z,4368.312,4399.46,4337.9,4361.915,0.018338
2026-09-11T18:00:00Z,4388.07,4388.07,4322.9,4349.2035,0.02016
2026-09-11T19:00:00Z,4351.825,4383.1,4323.75,4351.6205,0.045655
2026-09-11T20:00:00Z,4352.36,4379.79,4349.085,4351.48,0.037244
2026-09-11T21:00:00Z,4353.61,4378.54,4327.52,4354.19,0.003331
2026-09-11T22:00:00Z,4355.7295,4381.41,4326.578,4352.532,0.015832
2026-09-11T23:00:00Z,4354.64,4381.45,4354.64,4354.7995,0.010649
2026-09-12T00:00:00Z,4380.19,4382.41,4329.5,4355.519,0.059681
2026-09-12T01:00:00Z,4330.188,4382.5,4329.0,4356.294,0.065234
2026-09-12T02:00:00Z,4331.358,4382.095,4327.93,4355.9365,0.013991
